BAY,BAM,BTM,Gender,Score,SAY,SAM,STM,Diff,SLD
18,11,227,F,11,6,1,73,-154,Severe
18,11,227,F,12,6,2,74,-153,Severe
18,11,227,F,13,6,3,75,-152,Severe
18,11,227,F,14,6,4,76,-151,Severe
18,11,227,F,15,6,5,77,-150,Severe
18,11,227,F,16,6,6,78,-149,Severe
18,11,227,F,17,6,7,79,-148,Severe
18,11,227,F,18,6,8,80,-147,Severe
18,11,227,F,19,6,9,81,-146,Severe
18,11,227,F,20,7,0,84,-143,Severe
18,11,227,F,21,7,1,85,-142,Severe
18,11,227,F,22,7,2,86,-141,Severe
18,11,227,F,23,7,3,87,-140,Severe
18,11,227,F,24,7,4,88,-139,Severe
18,11,227,F,25,7,5,89,-138,Severe
18,11,227,F,26,7,6,90,-137,Severe
18,11,227,F,27,7,7,91,-136,Severe
18,11,227,F,28,7,8,92,-135,Severe
18,11,227,F,29,7,9,93,-134,Severe
18,11,227,F,30,8,0,96,-131,Severe
18,11,227,F,31,8,1,97,-130,Severe
18,11,227,F,32,8,2,98,-129,Severe
18,11,227,F,33,8,3,99,-128,Severe
18,11,227,F,34,8,4,100,-127,Severe
18,11,227,F,35,8,5,101,-126,Severe
18,11,227,F,36,8,6,102,-125,Severe
18,11,227,F,37,8,7,103,-124,Severe
18,11,227,F,38,8,8,104,-123,Severe
18,11,227,F,39,8,9,105,-122,Severe
18,11,227,F,40,9,0,108,-119,Severe
18,11,227,F,41,9,1,109,-118,Severe
18,11,227,F,42,9,2,110,-117,Severe
18,11,227,F,43,9,3,111,-116,Severe
18,11,227,F,44,9,4,112,-115,Severe
18,11,227,F,45,9,5,113,-114,Severe
18,11,227,F,46,9,6,114,-113,Severe
18,11,227,F,47,9,7,115,-112,Severe
18,11,227,F,48,9,8,116,-111,Severe
18,11,227,F,49,9,9,117,-110,Severe
18,11,227,F,50,10,0,120,-107,Severe
18,11,227,F,51,10,1,121,-106,Severe
18,11,227,F,52,10,2,122,-105,Severe
18,11,227,F,53,10,3,123,-104,Severe
18,11,227,F,54,10,4,124,-103,Severe
18,11,227,F,55,10,5,125,-102,Severe
18,11,227,F,56,10,6,126,-101,Severe
18,11,227,F,57,10,7,127,-100,Severe
18,11,227,F,58,10,8,128,-99,Severe
18,11,227,F,59,10,9,129,-98,Severe
18,11,227,F,60,11,0,132,-95,Severe
18,11,227,F,61,11,1,133,-94,Severe
18,11,227,F,62,11,2,134,-93,Severe
18,11,227,F,63,11,3,135,-92,Severe
18,11,227,F,64,11,4,136,-91,Severe
18,11,227,F,65,11,5,137,-90,Severe
18,11,227,F,66,11,6,138,-89,Severe
18,11,227,F,67,11,7,139,-88,Severe
18,11,227,F,68,11,8,140,-87,Severe
18,11,227,F,69,11,9,141,-86,Severe
18,11,227,F,70,12,0,144,-83,Severe
18,11,227,F,71,12,1,145,-82,Severe
18,11,227,F,72,12,2,146,-81,Severe
18,11,227,F,73,12,3,147,-80,Severe
18,11,227,F,74,12,4,148,-79,Severe
18,11,227,F,75,12,5,149,-78,Severe
18,11,227,F,76,12,6,150,-77,Severe
18,11,227,F,77,12,7,151,-76,Severe
18,11,227,F,78,12,8,152,-75,Severe
18,11,227,F,79,12,9,153,-74,Severe
18,11,227,F,80,13,0,156,-71,Severe
18,11,227,F,81,13,1,157,-70,Severe
18,11,227,F,82,13,2,158,-69,Severe
18,11,227,F,83,13,3,159,-68,Severe
18,11,227,F,84,13,4,160,-67,Severe
18,11,227,F,85,13,5,161,-66,Severe
18,11,227,F,86,13,6,162,-65,Severe
18,11,227,F,87,13,7,163,-64,Severe
18,11,227,F,88,13,8,164,-63,Severe
18,11,227,F,89,13,9,165,-62,Severe
18,11,227,F,90,14,0,168,-59,Severe
18,11,227,F,91,14,1,169,-58,Severe
18,11,227,F,92,14,2,170,-57,Severe
18,11,227,F,93,14,3,171,-56,Severe
18,11,227,F,94,14,4,172,-55,Severe
18,11,227,F,95,14,5,173,-54,Severe
18,11,227,F,96,14,6,174,-53,Severe
18,11,227,F,97,14,7,175,-52,Severe
18,11,227,F,98,14,8,176,-51,Severe
18,11,227,F,99,14,9,177,-50,Severe
18,11,227,F,100,15,0,180,-47,Severe
5,0,60,M,0,5,0,60,0,Neutral
5,0,60,M,1,5,1,61,1,Good
5,0,60,M,2,5,2,62,2,Good
5,0,60,M,3,5,3,63,3,Good
5,0,60,M,4,5,4,64,4,Good
5,0,60,M,5,5,5,65,5,Good
5,0,60,M,6,5,6,66,6,Well
5,0,60,M,7,5,7,67,7,Well
5,0,60,M,8,5,8,68,8,Well
5,0,60,M,9,5,9,69,9,Well
5,0,60,M,10,6,0,72,12,Well
5,0,60,M,11,6,1,73,13,Well
5,0,60,M,12,6,2,74,14,Well
5,0,60,M,13,6,3,75,15,Well
5,0,60,M,14,6,4,76,16,Well
5,0,60,M,15,6,5,77,17,Well
5,0,60,M,16,6,6,78,18,Well
5,0,60,M,17,6,7,79,19,Well
5,0,60,M,18,6,8,80,20,Well
5,0,60,M,19,6,9,81,21,Well
5,0,60,M,20,7,0,84,24,Well
5,0,60,M,21,7,1,85,25,Well
5,0,60,M,22,7,2,86,26,Well
5,0,60,M,23,7,3,87,27,Well
5,0,60,M,24,7,4,88,28,Well
5,0,60,M,25,7,5,89,29,Well
5,0,60,M,26,7,6,90,30,Well
5,0,60,M,27,7,7,91,31,Well
5,0,60,M,28,7,8,92,32,Well
5,0,60,M,29,7,9,93,33,Well
5,0,60,M,30,8,0,96,36,Well
5,0,60,M,31,8,1,97,37,Well
5,0,60,M,32,8,2,98,38,Well
5,0,60,M,33,8,3,99,39,Well
5,0,60,M,34,8,4,100,40,Well
5,0,60,M,35,8,5,101,41,Well
5,0,60,M,36,8,6,102,42,Well
5,0,60,M,37,8,7,103,43,Well
5,0,60,M,38,8,8,104,44,Well
5,0,60,M,39,8,9,105,45,Well
5,0,60,M,40,9,0,108,48,Well
5,0,60,M,41,9,1,109,49,Well
5,0,60,M,42,9,2,110,50,Well
5,0,60,M,43,9,3,111,51,Well
5,0,60,M,44,9,4,112,52,Well
5,0,60,M,45,9,5,113,53,Well
5,0,60,M,46,9,6,114,54,Well
5,0,60,M,47,9,7,115,55,Well
5,0,60,M,48,9,8,116,56,Well
5,0,60,M,49,9,9,117,57,Well
5,0,60,M,50,10,0,120,60,Well
5,0,60,M,51,10,1,121,61,Well
5,0,60,M,52,10,2,122,62,Well
5,0,60,M,53,10,3,123,63,Well
5,0,60,M,54,10,4,124,64,Well
5,0,60,M,55,10,5,125,65,Well
5,0,60,M,56,10,6,126,66,Well
5,0,60,M,57,10,7,127,67,Well
5,0,60,M,58,10,8,128,68,Well
5,0,60,M,59,10,9,129,69,Well
5,0,60,M,60,11,0,132,72,Well
5,0,60,M,61,11,1,133,73,Well
5,0,60,M,62,11,2,134,74,Well
5,0,60,M,63,11,3,135,75,Well
5,0,60,M,64,11,4,136,76,Well
5,0,60,M,65,11,5,137,77,Well
5,0,60,M,66,11,6,138,78,Well
5,0,60,M,67,11,7,139,79,Well
5,0,60,M,68,11,8,140,80,Well
5,0,60,M,69,11,9,141,81,Well
5,0,60,M,70,12,0,144,84,Well
5,0,60,M,71,12,1,145,85,Well
5,0,60,M,72,12,2,146,86,Well
5,0,60,M,73,12,3,147,87,Well
5,0,60,M,74,12,4,148,88,Well
5,0,60,M,75,12,5,149,89,Well
5,0,60,M,76,12,6,150,90,Well
5,0,60,M,77,12,7,151,91,Well
5,0,60,M,78,12,8,152,92,Well
5,0,60,M,79,12,9,153,93,Well
5,0,60,M,80,13,0,156,96,Well
5,0,60,M,81,13,1,157,97,Well
5,0,60,M,82,13,2,158,98,Well
5,0,60,M,83,13,3,159,99,Well
5,0,60,M,84,13,4,160,100,Well
5,0,60,M,85,13,5,161,101,Well
5,0,60,M,86,13,6,162,102,Well
5,0,60,M,87,13,7,163,103,Well
5,0,60,M,88,13,8,164,104,Well
5,0,60,M,89,13,9,165,105,Well
5,0,60,M,90,14,0,168,108,Well
5,0,60,M,91,14,1,169,109,Well
5,0,60,M,92,14,2,170,110,Well
5,0,60,M,93,14,3,171,111,Well
5,0,60,M,94,14,4,172,112,Well
5,0,60,M,95,14,5,173,113,Well
5,0,60,M,96,14,6,174,114,Well
5,0,60,M,97,14,7,175,115,Well
5,0,60,M,98,14,8,176,116,Well
5,0,60,M,99,14,9,177,117,Well
5,0,60,M,100,15,0,180,120,Well
5,1,61,M,0,5,0,60,-1,Mild
5,1,61,M,1,5,1,61,0,Neutral
5,1,61,M,2,5,2,62,1,Good
5,1,61,M,3,5,3,63,2,Good
5,1,61,M,4,5,4,64,3,Good
5,1,61,M,5,5,5,65,4,Good
5,1,61,M,6,5,6,66,5,Good
5,1,61,M,7,5,7,67,6,Well
5,1,61,M,8,5,8,68,7,Well
5,1,61,M,9,5,9,69,8,Well
5,1,61,M,10,6,0,72,11,Well
5,1,61,M,11,6,1,73,12,Well
5,1,61,M,12,6,2,74,13,Well
5,1,61,M,13,6,3,75,14,Well
5,1,61,M,14,6,4,76,15,Well
5,1,61,M,15,6,5,77,16,Well
5,1,61,M,16,6,6,78,17,Well
5,1,61,M,17,6,7,79,18,Well
5,1,61,M,18,6,8,80,19,Well
5,1,61,M,19,6,9,81,20,Well
5,1,61,M,20,7,0,84,23,Well
5,1,61,M,21,7,1,85,24,Well
5,1,61,M,22,7,2,86,25,Well
5,1,61,M,23,7,3,87,26,Well
5,1,61,M,24,7,4,88,27,Well
5,1,61,M,25,7,5,89,28,Well
5,1,61,M,26,7,6,90,29,Well
5,1,61,M,27,7,7,91,30,Well
5,1,61,M,28,7,8,92,31,Well
5,1,61,M,29,7,9,93,32,Well
5,1,61,M,30,8,0,96,35,Well
5,1,61,M,31,8,1,97,36,Well
5,1,61,M,32,8,2,98,37,Well
5,1,61,M,33,8,3,99,38,Well
5,1,61,M,34,8,4,100,39,Well
5,1,61,M,35,8,5,101,40,Well
5,1,61,M,36,8,6,102,41,Well
5,1,61,M,37,8,7,103,42,Well
5,1,61,M,38,8,8,104,43,Well
5,1,61,M,39,8,9,105,44,Well
5,1,61,M,40,9,0,108,47,Well
5,1,61,M,41,9,1,109,48,Well
5,1,61,M,42,9,2,110,49,Well
5,1,61,M,43,9,3,111,50,Well
5,1,61,M,44,9,4,112,51,Well
5,1,61,M,45,9,5,113,52,Well
5,1,61,M,46,9,6,114,53,Well
5,1,61,M,47,9,7,115,54,Well
5,1,61,M,48,9,8,116,55,Well
5,1,61,M,49,9,9,117,56,Well
5,1,61,M,50,10,0,120,59,Well
5,1,61,M,51,10,1,121,60,Well
5,1,61,M,52,10,2,122,61,Well
5,1,61,M,53,10,3,123,62,Well
5,1,61,M,54,10,4,124,63,Well
5,1,61,M,55,10,5,125,64,Well
5,1,61,M,56,10,6,126,65,Well
5,1,61,M,57,10,7,127,66,Well
5,1,61,M,58,10,8,128,67,Well
5,1,61,M,59,10,9,129,68,Well
5,1,61,M,60,11,0,132,71,Well
5,1,61,M,61,11,1,133,72,Well
5,1,61,M,62,11,2,134,73,Well
5,1,61,M,63,11,3,135,74,Well
5,1,61,M,64,11,4,136,75,Well
5,1,61,M,65,11,5,137,76,Well
5,1,61,M,66,11,6,138,77,Well
5,1,61,M,67,11,7,139,78,Well
5,1,61,M,68,11,8,140,79,Well
5,1,61,M,69,11,9,141,80,Well
5,1,61,M,70,12,0,144,83,Well
5,1,61,M,71,12,1,145,84,Well
5,1,61,M,72,12,2,146,85,Well
5,1,61,M,73,12,3,147,86,Well
5,1,61,M,74,12,4,148,87,Well
5,1,61,M,75,12,5,149,88,Well
5,1,61,M,76,12,6,150,89,Well
5,1,61,M,77,12,7,151,90,Well
5,1,61,M,78,12,8,152,91,Well
5,1,61,M,79,12,9,153,92,Well
5,1,61,M,80,13,0,156,95,Well
5,1,61,M,81,13,1,157,96,Well
5,1,61,M,82,13,2,158,97,Well
5,1,61,M,83,13,3,159,98,Well
5,1,61,M,84,13,4,160,99,Well
5,1,61,M,85,13,5,161,100,Well
5,1,61,M,86,13,6,162,101,Well
5,1,61,M,87,13,7,163,102,Well
5,1,61,M,88,13,8,164,103,Well
5,1,61,M,89,13,9,165,104,Well
5,1,61,M,90,14,0,168,107,Well
5,1,61,M,91,14,1,169,108,Well
5,1,61,M,92,14,2,170,109,Well
5,1,61,M,93,14,3,171,110,Well
5,1,61,M,94,14,4,172,111,Well
5,1,61,M,95,14,5,173,112,Well
5,1,61,M,96,14,6,174,113,Well
5,1,61,M,97,14,7,175,114,Well
5,1,61,M,98,14,8,176,115,Well
5,1,61,M,99,14,9,177,116,Well
5,1,61,M,100,15,0,180,119,Well
5,2,62,M,0,5,0,60,-2,Mild
5,2,62,M,1,5,1,61,-1,Mild
5,2,62,M,2,5,2,62,0,Neutral
5,2,62,M,3,5,3,63,1,Good
5,2,62,M,4,5,4,64,2,Good
5,2,62,M,5,5,5,65,3,Good
5,2,62,M,6,5,6,66,4,Good
5,2,62,M,7,5,7,67,5,Good
5,2,62,M,8,5,8,68,6,Well
5,2,62,M,9,5,9,69,7,Well
5,2,62,M,10,6,0,72,10,Well
5,2,62,M,11,6,1,73,11,Well
5,2,62,M,12,6,2,74,12,Well
5,2,62,M,13,6,3,75,13,Well
5,2,62,M,14,6,4,76,14,Well
5,2,62,M,15,6,5,77,15,Well
5,2,62,M,16,6,6,78,16,Well
5,2,62,M,17,6,7,79,17,Well
5,2,62,M,18,6,8,80,18,Well
5,2,62,M,19,6,9,81,19,Well
5,2,62,M,20,7,0,84,22,Well
5,2,62,M,21,7,1,85,23,Well
5,2,62,M,22,7,2,86,24,Well
5,2,62,M,23,7,3,87,25,Well
5,2,62,M,24,7,4,88,26,Well
5,2,62,M,25,7,5,89,27,Well
5,2,62,M,26,7,6,90,28,Well
5,2,62,M,27,7,7,91,29,Well
5,2,62,M,28,7,8,92,30,Well
5,2,62,M,29,7,9,93,31,Well
5,2,62,M,30,8,0,96,34,Well
5,2,62,M,31,8,1,97,35,Well
5,2,62,M,32,8,2,98,36,Well
5,2,62,M,33,8,3,99,37,Well
5,2,62,M,34,8,4,100,38,Well
5,2,62,M,35,8,5,101,39,Well
5,2,62,M,36,8,6,102,40,Well
5,2,62,M,37,8,7,103,41,Well
5,2,62,M,38,8,8,104,42,Well
5,2,62,M,39,8,9,105,43,Well
5,2,62,M,40,9,0,108,46,Well
5,2,62,M,41,9,1,109,47,Well
5,2,62,M,42,9,2,110,48,Well
5,2,62,M,43,9,3,111,49,Well
5,2,62,M,44,9,4,112,50,Well
5,2,62,M,45,9,5,113,51,Well
5,2,62,M,46,9,6,114,52,Well
5,2,62,M,47,9,7,115,53,Well
5,2,62,M,48,9,8,116,54,Well
5,2,62,M,49,9,9,117,55,Well
5,2,62,M,50,10,0,120,58,Well
5,2,62,M,51,10,1,121,59,Well
5,2,62,M,52,10,2,122,60,Well
5,2,62,M,53,10,3,123,61,Well
5,2,62,M,54,10,4,124,62,Well
5,2,62,M,55,10,5,125,63,Well
5,2,62,M,56,10,6,126,64,Well
5,2,62,M,57,10,7,127,65,Well
5,2,62,M,58,10,8,128,66,Well
5,2,62,M,59,10,9,129,67,Well
5,2,62,M,60,11,0,132,70,Well
5,2,62,M,61,11,1,133,71,Well
5,2,62,M,62,11,2,134,72,Well
5,2,62,M,63,11,3,135,73,Well
5,2,62,M,64,11,4,136,74,Well
5,2,62,M,65,11,5,137,75,Well
5,2,62,M,66,11,6,138,76,Well
5,2,62,M,67,11,7,139,77,Well
5,2,62,M,68,11,8,140,78,Well
5,2,62,M,69,11,9,141,79,Well
5,2,62,M,70,12,0,144,82,Well
5,2,62,M,71,12,1,145,83,Well
5,2,62,M,72,12,2,146,84,Well
5,2,62,M,73,12,3,147,85,Well
5,2,62,M,74,12,4,148,86,Well
5,2,62,M,75,12,5,149,87,Well
5,2,62,M,76,12,6,150,88,Well
5,2,62,M,77,12,7,151,89,Well
5,2,62,M,78,12,8,152,90,Well
5,2,62,M,79,12,9,153,91,Well
5,2,62,M,80,13,0,156,94,Well
5,2,62,M,81,13,1,157,95,Well
5,2,62,M,82,13,2,158,96,Well
5,2,62,M,83,13,3,159,97,Well
5,2,62,M,84,13,4,160,98,Well
5,2,62,M,85,13,5,161,99,Well
5,2,62,M,86,13,6,162,100,Well
5,2,62,M,87,13,7,163,101,Well
5,2,62,M,88,13,8,164,102,Well
5,2,62,M,89,13,9,165,103,Well
5,2,62,M,90,14,0,168,106,Well
5,2,62,M,91,14,1,169,107,Well
5,2,62,M,92,14,2,170,108,Well
5,2,62,M,93,14,3,171,109,Well
5,2,62,M,94,14,4,172,110,Well
5,2,62,M,95,14,5,173,111,Well
5,2,62,M,96,14,6,174,112,Well
5,2,62,M,97,14,7,175,113,Well
5,2,62,M,98,14,8,176,114,Well
5,2,62,M,99,14,9,177,115,Well
5,2,62,M,100,15,0,180,118,Well
5,3,63,M,0,5,0,60,-3,Mild
5,3,63,M,1,5,1,61,-2,Mild
5,3,63,M,2,5,2,62,-1,Mild
5,3,63,M,3,5,3,63,0,Neutral
5,3,63,M,4,5,4,64,1,Good
5,3,63,M,5,5,5,65,2,Good
5,3,63,M,6,5,6,66,3,Good
5,3,63,M,7,5,7,67,4,Good
5,3,63,M,8,5,8,68,5,Good
5,3,63,M,9,5,9,69,6,Well
5,3,63,M,10,6,0,72,9,Well
5,3,63,M,11,6,1,73,10,Well
5,3,63,M,12,6,2,74,11,Well
5,3,63,M,13,6,3,75,12,Well
5,3,63,M,14,6,4,76,13,Well
5,3,63,M,15,6,5,77,14,Well
5,3,63,M,16,6,6,78,15,Well
5,3,63,M,17,6,7,79,16,Well
5,3,63,M,18,6,8,80,17,Well
5,3,63,M,19,6,9,81,18,Well
5,3,63,M,20,7,0,84,21,Well
5,3,63,M,21,7,1,85,22,Well
5,3,63,M,22,7,2,86,23,Well
5,3,63,M,23,7,3,87,24,Well
5,3,63,M,24,7,4,88,25,Well
5,3,63,M,25,7,5,89,26,Well
5,3,63,M,26,7,6,90,27,Well
5,3,63,M,27,7,7,91,28,Well
5,3,63,M,28,7,8,92,29,Well
5,3,63,M,29,7,9,93,30,Well
5,3,63,M,30,8,0,96,33,Well
5,3,63,M,31,8,1,97,34,Well
5,3,63,M,32,8,2,98,35,Well
5,3,63,M,33,8,3,99,36,Well
5,3,63,M,34,8,4,100,37,Well
5,3,63,M,35,8,5,101,38,Well
5,3,63,M,36,8,6,102,39,Well
5,3,63,M,37,8,7,103,40,Well
5,3,63,M,38,8,8,104,41,Well
5,3,63,M,39,8,9,105,42,Well
5,3,63,M,40,9,0,108,45,Well
5,3,63,M,41,9,1,109,46,Well
5,3,63,M,42,9,2,110,47,Well
5,3,63,M,43,9,3,111,48,Well
5,3,63,M,44,9,4,112,49,Well
5,3,63,M,45,9,5,113,50,Well
5,3,63,M,46,9,6,114,51,Well
5,3,63,M,47,9,7,115,52,Well
5,3,63,M,48,9,8,116,53,Well
5,3,63,M,49,9,9,117,54,Well
5,3,63,M,50,10,0,120,57,Well
5,3,63,M,51,10,1,121,58,Well
5,3,63,M,52,10,2,122,59,Well
5,3,63,M,53,10,3,123,60,Well
5,3,63,M,54,10,4,124,61,Well
5,3,63,M,55,10,5,125,62,Well
5,3,63,M,56,10,6,126,63,Well
5,3,63,M,57,10,7,127,64,Well
5,3,63,M,58,10,8,128,65,Well
5,3,63,M,59,10,9,129,66,Well
5,3,63,M,60,11,0,132,69,Well
5,3,63,M,61,11,1,133,70,Well
5,3,63,M,62,11,2,134,71,Well
5,3,63,M,63,11,3,135,72,Well
5,3,63,M,64,11,4,136,73,Well
5,3,63,M,65,11,5,137,74,Well
5,3,63,M,66,11,6,138,75,Well
5,3,63,M,67,11,7,139,76,Well
5,3,63,M,68,11,8,140,77,Well
5,3,63,M,69,11,9,141,78,Well
5,3,63,M,70,12,0,144,81,Well
5,3,63,M,71,12,1,145,82,Well
5,3,63,M,72,12,2,146,83,Well
5,3,63,M,73,12,3,147,84,Well
5,3,63,M,74,12,4,148,85,Well
5,3,63,M,75,12,5,149,86,Well
5,3,63,M,76,12,6,150,87,Well
5,3,63,M,77,12,7,151,88,Well
5,3,63,M,78,12,8,152,89,Well
5,3,63,M,79,12,9,153,90,Well
5,3,63,M,80,13,0,156,93,Well
5,3,63,M,81,13,1,157,94,Well
5,3,63,M,82,13,2,158,95,Well
5,3,63,M,83,13,3,159,96,Well
5,3,63,M,84,13,4,160,97,Well
5,3,63,M,85,13,5,161,98,Well
5,3,63,M,86,13,6,162,99,Well
5,3,63,M,87,13,7,163,100,Well
5,3,63,M,88,13,8,164,101,Well
5,3,63,M,89,13,9,165,102,Well
5,3,63,M,90,14,0,168,105,Well
5,3,63,M,91,14,1,169,106,Well
5,3,63,M,92,14,2,170,107,Well
5,3,63,M,93,14,3,171,108,Well
5,3,63,M,94,14,4,172,109,Well
5,3,63,M,95,14,5,173,110,Well
5,3,63,M,96,14,6,174,111,Well
5,3,63,M,97,14,7,175,112,Well
5,3,63,M,98,14,8,176,113,Well
5,3,63,M,99,14,9,177,114,Well
5,3,63,M,100,15,0,180,117,Well
5,4,64,M,0,5,0,60,-4,Mild
5,4,64,M,1,5,1,61,-3,Mild
5,4,64,M,2,5,2,62,-2,Mild
5,4,64,M,3,5,3,63,-1,Mild
5,4,64,M,4,5,4,64,0,Neutral
5,4,64,M,5,5,5,65,1,Good
5,4,64,M,6,5,6,66,2,Good
5,4,64,M,7,5,7,67,3,Good
5,4,64,M,8,5,8,68,4,Good
5,4,64,M,9,5,9,69,5,Good
5,4,64,M,10,6,0,72,8,Well
5,4,64,M,11,6,1,73,9,Well
5,4,64,M,12,6,2,74,10,Well
5,4,64,M,13,6,3,75,11,Well
5,4,64,M,14,6,4,76,12,Well
5,4,64,M,15,6,5,77,13,Well
5,4,64,M,16,6,6,78,14,Well
5,4,64,M,17,6,7,79,15,Well
5,4,64,M,18,6,8,80,16,Well
5,4,64,M,19,6,9,81,17,Well
5,4,64,M,20,7,0,84,20,Well
5,4,64,M,21,7,1,85,21,Well
5,4,64,M,22,7,2,86,22,Well
5,4,64,M,23,7,3,87,23,Well
5,4,64,M,24,7,4,88,24,Well
5,4,64,M,25,7,5,89,25,Well
5,4,64,M,26,7,6,90,26,Well
5,4,64,M,27,7,7,91,27,Well
5,4,64,M,28,7,8,92,28,Well
5,4,64,M,29,7,9,93,29,Well
5,4,64,M,30,8,0,96,32,Well
5,4,64,M,31,8,1,97,33,Well
5,4,64,M,32,8,2,98,34,Well
5,4,64,M,33,8,3,99,35,Well
5,4,64,M,34,8,4,100,36,Well
5,4,64,M,35,8,5,101,37,Well
5,4,64,M,36,8,6,102,38,Well
5,4,64,M,37,8,7,103,39,Well
5,4,64,M,38,8,8,104,40,Well
5,4,64,M,39,8,9,105,41,Well
5,4,64,M,40,9,0,108,44,Well
5,4,64,M,41,9,1,109,45,Well
5,4,64,M,42,9,2,110,46,Well
5,4,64,M,43,9,3,111,47,Well
5,4,64,M,44,9,4,112,48,Well
5,4,64,M,45,9,5,113,49,Well
5,4,64,M,46,9,6,114,50,Well
5,4,64,M,47,9,7,115,51,Well
5,4,64,M,48,9,8,116,52,Well
5,4,64,M,49,9,9,117,53,Well
5,4,64,M,50,10,0,120,56,Well
5,4,64,M,51,10,1,121,57,Well
5,4,64,M,52,10,2,122,58,Well
5,4,64,M,53,10,3,123,59,Well
5,4,64,M,54,10,4,124,60,Well
5,4,64,M,55,10,5,125,61,Well
5,4,64,M,56,10,6,126,62,Well
5,4,64,M,57,10,7,127,63,Well
5,4,64,M,58,10,8,128,64,Well
5,4,64,M,59,10,9,129,65,Well
5,4,64,M,60,11,0,132,68,Well
5,4,64,M,61,11,1,133,69,Well
5,4,64,M,62,11,2,134,70,Well
5,4,64,M,63,11,3,135,71,Well
5,4,64,M,64,11,4,136,72,Well
5,4,64,M,65,11,5,137,73,Well
5,4,64,M,66,11,6,138,74,Well
5,4,64,M,67,11,7,139,75,Well
5,4,64,M,68,11,8,140,76,Well
5,4,64,M,69,11,9,141,77,Well
5,4,64,M,70,12,0,144,80,Well
5,4,64,M,71,12,1,145,81,Well
5,4,64,M,72,12,2,146,82,Well
5,4,64,M,73,12,3,147,83,Well
5,4,64,M,74,12,4,148,84,Well
5,4,64,M,75,12,5,149,85,Well
5,4,64,M,76,12,6,150,86,Well
5,4,64,M,77,12,7,151,87,Well
5,4,64,M,78,12,8,152,88,Well
5,4,64,M,79,12,9,153,89,Well
5,4,64,M,80,13,0,156,92,Well
5,4,64,M,81,13,1,157,93,Well
5,4,64,M,82,13,2,158,94,Well
5,4,64,M,83,13,3,159,95,Well
5,4,64,M,84,13,4,160,96,Well
5,4,64,M,85,13,5,161,97,Well
5,4,64,M,86,13,6,162,98,Well
5,4,64,M,87,13,7,163,99,Well
5,4,64,M,88,13,8,164,100,Well
5,4,64,M,89,13,9,165,101,Well
5,4,64,M,90,14,0,168,104,Well
5,4,64,M,91,14,1,169,105,Well
5,4,64,M,92,14,2,170,106,Well
5,4,64,M,93,14,3,171,107,Well
5,4,64,M,94,14,4,172,108,Well
5,4,64,M,95,14,5,173,109,Well
5,4,64,M,96,14,6,174,110,Well
5,4,64,M,97,14,7,175,111,Well
5,4,64,M,98,14,8,176,112,Well
5,4,64,M,99,14,9,177,113,Well
5,4,64,M,100,15,0,180,116,Well
5,5,65,M,0,5,0,60,-5,Mild
5,5,65,M,1,5,1,61,-4,Mild
5,5,65,M,2,5,2,62,-3,Mild
5,5,65,M,3,5,3,63,-2,Mild
5,5,65,M,4,5,4,64,-1,Mild
5,5,65,M,5,5,5,65,0,Neutral
5,5,65,M,6,5,6,66,1,Good
5,5,65,M,7,5,7,67,2,Good
5,5,65,M,8,5,8,68,3,Good
5,5,65,M,9,5,9,69,4,Good
5,5,65,M,10,6,0,72,7,Well
5,5,65,M,11,6,1,73,8,Well
5,5,65,M,12,6,2,74,9,Well
5,5,65,M,13,6,3,75,10,Well
5,5,65,M,14,6,4,76,11,Well
5,5,65,M,15,6,5,77,12,Well
5,5,65,M,16,6,6,78,13,Well
5,5,65,M,17,6,7,79,14,Well
5,5,65,M,18,6,8,80,15,Well
5,5,65,M,19,6,9,81,16,Well
5,5,65,M,20,7,0,84,19,Well
5,5,65,M,21,7,1,85,20,Well
5,5,65,M,22,7,2,86,21,Well
5,5,65,M,23,7,3,87,22,Well
5,5,65,M,24,7,4,88,23,Well
5,5,65,M,25,7,5,89,24,Well
5,5,65,M,26,7,6,90,25,Well
5,5,65,M,27,7,7,91,26,Well
5,5,65,M,28,7,8,92,27,Well
5,5,65,M,29,7,9,93,28,Well
5,5,65,M,30,8,0,96,31,Well
5,5,65,M,31,8,1,97,32,Well
5,5,65,M,32,8,2,98,33,Well
5,5,65,M,33,8,3,99,34,Well
5,5,65,M,34,8,4,100,35,Well
5,5,65,M,35,8,5,101,36,Well
5,5,65,M,36,8,6,102,37,Well
5,5,65,M,37,8,7,103,38,Well
5,5,65,M,38,8,8,104,39,Well
5,5,65,M,39,8,9,105,40,Well
5,5,65,M,40,9,0,108,43,Well
5,5,65,M,41,9,1,109,44,Well
5,5,65,M,42,9,2,110,45,Well
5,5,65,M,43,9,3,111,46,Well
5,5,65,M,44,9,4,112,47,Well
5,5,65,M,45,9,5,113,48,Well
5,5,65,M,46,9,6,114,49,Well
5,5,65,M,47,9,7,115,50,Well
5,5,65,M,48,9,8,116,51,Well
5,5,65,M,49,9,9,117,52,Well
5,5,65,M,50,10,0,120,55,Well
5,5,65,M,51,10,1,121,56,Well
5,5,65,M,52,10,2,122,57,Well
5,5,65,M,53,10,3,123,58,Well
5,5,65,M,54,10,4,124,59,Well
5,5,65,M,55,10,5,125,60,Well
5,5,65,M,56,10,6,126,61,Well
5,5,65,M,57,10,7,127,62,Well
5,5,65,M,58,10,8,128,63,Well
